date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
7/4/12 0:00,92,70,81,0.06,0,40.78,-73.97
7/5/12 0:00,95,77,86,0,0,40.78,-73.97
7/6/12 0:00,93,72,82.5,0,0,40.78,-73.97
7/7/12 0:00,97,72,84.5,0.5,0,40.78,-73.97
7/8/12 0:00,92,72,82,0.09,0,40.78,-73.97
7/9/12 0:00,86,73,79.5,0,0,40.78,-73.97
7/10/12 0:00,87,69,78,0,0,40.78,-73.97
7/11/12 0:00,85,71,78,0,0,40.78,-73.97
7/12/12 0:00,89,70,79.5,0,0,40.78,-73.97
7/13/12 0:00,89,74,81.5,0,0,40.78,-73.97
7/14/12 0:00,85,73,79,0,0,40.78,-73.97
7/15/12 0:00,89,71,80,0.26,0,40.78,-73.97
7/16/12 0:00,91,70,80.5,0,0,40.78,-73.97
7/17/12 0:00,96,74,85,0,0,40.78,-73.97
7/18/12 0:00,100,73,86.5,1.76,0,40.78,-73.97
7/19/12 0:00,76,68,72,0.02,0,40.78,-73.97
7/20/12 0:00,72,61,66.5,0.58,0,40.78,-73.97
7/21/12 0:00,78,61,69.5,0,0,40.78,-73.97
7/22/12 0:00,83,65,74,0,0,40.78,-73.97
7/23/12 0:00,86,71,78.5,0.15,0,40.78,-73.97
7/24/12 0:00,91,74,82.5,0,0,40.78,-73.97
7/25/12 0:00,85,67,76,0,0,40.78,-73.97
7/26/12 0:00,88,68,78,0.6,0,40.78,-73.97
7/27/12 0:00,87,71,79,0,0,40.78,-73.97
7/28/12 0:00,81,68,74.5,0.18,0,40.78,-73.97
7/29/12 0:00,80,68,74,0.01,0,40.78,-73.97
7/30/12 0:00,81,68,74.5,0,0,40.78,-73.97
7/31/12 0:00,80,70,75,0,0,40.78,-73.97
8/1/12 0:00,78,70,74,0.64,0,40.78,-73.97
8/2/12 0:00,87,70,78.5,0,0,40.78,-73.97
8/3/12 0:00,89,75,82,0,0,40.78,-73.97
8/4/12 0:00,90,75,82.5,0,0,40.78,-73.97
8/5/12 0:00,91,73,82,0.22,0,40.78,-73.97
8/6/12 0:00,86,72,79,0.01,0,40.78,-73.97
8/7/12 0:00,83,68,75.5,0,0,40.78,-73.97
8/8/12 0:00,86,73,79.5,0,0,40.78,-73.97
8/9/12 0:00,88,73,80.5,0,0,40.78,-73.97
8/10/12 0:00,80,70,75,0.24,0,40.78,-73.97
8/11/12 0:00,87,75,81,0,0,40.78,-73.97
8/12/12 0:00,87,73,80,0,0,40.78,-73.97
8/13/12 0:00,86,69,77.5,0,0,40.78,-73.97
8/14/12 0:00,79,72,75.5,0.01,0,40.78,-73.97
8/15/12 0:00,82,67,74.5,0.57,0,40.78,-73.97
8/16/12 0:00,85,66,75.5,0,0,40.78,-73.97
8/17/12 0:00,88,65,76.5,0.15,0,40.78,-73.97
8/18/12 0:00,79,63,71,0.32,0,40.78,-73.97
8/19/12 0:00,74,62,68,0,0,40.78,-73.97
8/20/12 0:00,78,65,71.5,0,0,40.78,-73.97
8/21/12 0:00,82,66,74,0,0,40.78,-73.97
8/22/12 0:00,82,68,75,0,0,40.78,-73.97
8/23/12 0:00,85,69,77,0,0,40.78,-73.97
8/24/12 0:00,87,69,78,0,0,40.78,-73.97
8/25/12 0:00,86,70,78,0,0,40.78,-73.97
8/26/12 0:00,84,68,76,0,0,40.78,-73.97
8/27/12 0:00,81,70,75.5,0.61,0,40.78,-73.97
8/28/12 0:00,87,73,80,0.14,0,40.78,-73.97
8/29/12 0:00,79,67,73,0,0,40.78,-73.97
8/30/12 0:00,82,61,71.5,0,0,40.78,-73.97
8/31/12 0:00,91,69,80,0,0,40.78,-73.97
9/1/12 0:00,91,74,82.5,0,0,40.78,-73.97
9/2/12 0:00,82,71,76.5,0,0,40.78,-73.97
9/3/12 0:00,79,71,75,0,0,40.78,-73.97
9/4/12 0:00,80,70,75,0.13,0,40.78,-73.97
9/5/12 0:00,80,71,75.5,0.07,0,40.78,-73.97
9/6/12 0:00,80,69,74.5,0,0,40.78,-73.97
9/7/12 0:00,87,71,79,0,0,40.78,-73.97
9/8/12 0:00,81,63,72,0.39,0,40.78,-73.97
9/9/12 0:00,78,63,70.5,0,0,40.78,-73.97
9/10/12 0:00,72,58,65,0,0,40.78,-73.97
9/11/12 0:00,73,54,63.5,0,0,40.78,-73.97
9/12/12 0:00,80,59,69.5,0,0,40.78,-73.97
9/13/12 0:00,81,63,72,0,0,40.78,-73.97
9/14/12 0:00,80,64,72,0,0,40.78,-73.97
9/15/12 0:00,73,60,66.5,0.01,0,40.78,-73.97
9/16/12 0:00,75,56,65.5,0,0,40.78,-73.97
9/17/12 0:00,78,57,67.5,0,0,40.78,-73.97
9/18/12 0:00,75,67,71,1.54,0,40.78,-73.97
9/19/12 0:00,70,57,63.5,0,0,40.78,-73.97
9/20/12 0:00,69,54,61.5,0,0,40.78,-73.97
9/21/12 0:00,75,60,67.5,0,0,40.78,-73.97
9/22/12 0:00,76,60,68,0.22,0,40.78,-73.97
9/23/12 0:00,68,55,61.5,0,0,40.78,-73.97
9/24/12 0:00,67,53,60,0,0,40.78,-73.97
9/25/12 0:00,72,54,63,0,0,40.78,-73.97
9/26/12 0:00,77,63,70,0.01,0,40.78,-73.97
9/27/12 0:00,75,63,69,0.06,0,40.78,-73.97
9/28/12 0:00,69,60,64.5,1.96,0,40.78,-73.97
9/29/12 0:00,65,57,61,0,0,40.78,-73.97
9/30/12 0:00,68,55,61.5,0,0,40.78,-73.97
10/1/12 0:00,70,52,61,0,0,40.78,-73.97
10/2/12 0:00,69,62,65.5,0.38,0,40.78,-73.97
10/3/12 0:00,73,63,68,0,0,40.78,-73.97
10/4/12 0:00,74,66,70,0,0,40.78,-73.97
10/5/12 0:00,78,61,69.5,0,0,40.78,-73.97
10/6/12 0:00,77,54,65.5,0,0,40.78,-73.97
10/7/12 0:00,54,46,50,0.19,0,40.78,-73.97
10/8/12 0:00,55,44,49.5,0,0,40.78,-73.97
10/9/12 0:00,58,50,54,0.03,0,40.78,-73.97
10/10/12 0:00,66,53,59.5,0.25,0,40.78,-73.97
10/11/12 0:00,59,47,53,0,0,40.78,-73.97
10/12/12 0:00,56,42,49,0,0,40.78,-73.97
10/13/12 0:00,53,38,45.5,0,0,40.78,-73.97
10/14/12 0:00,70,53,61.5,0,0,40.78,-73.97
10/15/12 0:00,71,59,65,0.2,0,40.78,-73.97
10/16/12 0:00,59,48,53.5,0,0,40.78,-73.97
10/17/12 0:00,61,44,52.5,0,0,40.78,-73.97
10/18/12 0:00,65,50,57.5,0,0,40.78,-73.97
10/19/12 0:00,66,61,63.5,0.89,0,40.78,-73.97
10/20/12 0:00,69,54,61.5,0,0,40.78,-73.97
10/21/12 0:00,65,49,57,0,0,40.78,-73.97
10/22/12 0:00,66,49,57.5,0,0,40.78,-73.97
10/23/12 0:00,65,54,59.5,0.03,0,40.78,-73.97
10/24/12 0:00,59,56,57.5,0,0,40.78,-73.97
10/25/12 0:00,62,55,58.5,0,0,40.78,-73.97
10/26/12 0:00,65,57,61,0,0,40.78,-73.97
10/27/12 0:00,65,59,62,0,0,40.78,-73.97
10/28/12 0:00,59,55,57,0,0,40.78,-73.97
10/29/12 0:00,62,52,57,0.67,0,40.78,-73.97
10/30/12 0:00,54,47,50.5,0.27,0,40.78,-73.97
10/31/12 0:00,50,44,47,0.01,0,40.78,-73.97
11/1/12 0:00,51,43,47,0,0,40.78,-73.97
11/2/12 0:00,53,42,47.5,0,0,40.78,-73.97
11/3/12 0:00,51,40,45.5,0,0,40.78,-73.97
11/4/12 0:00,51,39,45,0,0,40.78,-73.97
11/5/12 0:00,45,35,40,0,0,40.78,-73.97
11/6/12 0:00,42,31,36.5,0,0,40.78,-73.97
11/7/12 0:00,41,31,36,1.12,4.3,40.78,-73.97
11/8/12 0:00,48,32,40,0.06,0.4,40.78,-73.97
11/9/12 0:00,53,36,44.5,0,0,40.78,-73.97
11/10/12 0:00,55,42,48.5,0,0,40.78,-73.97
11/11/12 0:00,64,50,57,0,0,40.78,-73.97
11/12/12 0:00,66,48,57,0,0,40.78,-73.97
11/13/12 0:00,62,40,51,0.09,0,40.78,-73.97
11/14/12 0:00,47,37,42,0,0,40.78,-73.97
11/15/12 0:00,45,35,40,0,0,40.78,-73.97
11/16/12 0:00,46,38,42,0,0,40.78,-73.97
11/17/12 0:00,51,39,45,0,0,40.78,-73.97
11/18/12 0:00,49,38,43.5,0,0,40.78,-73.97
11/19/12 0:00,47,37,42,0,0,40.78,-73.97
11/20/12 0:00,51,40,45.5,0,0,40.78,-73.97
11/21/12 0:00,53,40,46.5,0,0,40.78,-73.97
11/22/12 0:00,54,41,47.5,0,0,40.78,-73.97
11/23/12 0:00,56,43,49.5,0.01,0,40.78,-73.97
11/24/12 0:00,50,35,42.5,0,0,40.78,-73.97
11/25/12 0:00,40,33,36.5,0,0,40.78,-73.97
11/26/12 0:00,48,36,42,0,0,40.78,-73.97
11/27/12 0:00,42,34,38,0.53,0,40.78,-73.97
11/28/12 0:00,41,34,37.5,0,0,40.78,-73.97
11/29/12 0:00,43,34,38.5,0,0,40.78,-73.97
11/30/12 0:00,46,38,42,0,0,40.78,-73.97
12/1/12 0:00,41,36,38.5,0,0,40.78,-73.97
12/2/12 0:00,52,41,46.5,0.04,0,40.78,-73.97
12/3/12 0:00,60,49,54.5,0,0,40.78,-73.97
12/4/12 0:00,62,47,54.5,0.07,0,40.78,-73.97
12/5/12 0:00,58,35,46.5,0,0,40.78,-73.97
12/6/12 0:00,40,29,34.5,0,0,40.78,-73.97
12/7/12 0:00,46,35,40.5,0.14,0,40.78,-73.97
12/8/12 0:00,50,44,47,0.36,0,40.78,-73.97
12/9/12 0:00,50,42,46,0.18,0,40.78,-73.97
12/10/12 0:00,59,44,51.5,0.03,0,40.78,-73.97
12/11/12 0:00,58,41,49.5,0.06,0,40.78,-73.97
12/12/12 0:00,43,36,39.5,0,0,40.78,-73.97
12/13/12 0:00,46,36,41,0,0,40.78,-73.97
12/14/12 0:00,48,37,42.5,0,0,40.78,-73.97
12/15/12 0:00,47,38,42.5,0,0,40.78,-73.97
12/16/12 0:00,47,42,44.5,0.4,0,40.78,-73.97
12/17/12 0:00,43,40,41.5,0.29,0,40.78,-73.97
12/18/12 0:00,54,43,48.5,0.51,0,40.78,-73.97
12/19/12 0:00,47,39,43,0,0,40.78,-73.97
12/20/12 0:00,47,35,41,0.02,0,40.78,-73.97
12/21/12 0:00,56,36,46,0.7,0,40.78,-73.97
12/22/12 0:00,38,36,37,0,0,40.78,-73.97
12/23/12 0:00,42,35,38.5,0,0,40.78,-73.97
12/24/12 0:00,40,33,36.5,0.07,0,40.78,-73.97
12/25/12 0:00,41,32,36.5,0.06,0,40.78,-73.97
12/26/12 0:00,39,28,33.5,0.99,0.4,40.78,-73.97
12/27/12 0:00,39,30,34.5,0.62,0,40.78,-73.97
12/28/12 0:00,37,30,33.5,0,0,40.78,-73.97
12/29/12 0:00,34,30,32,0.26,0,40.78,-73.97
12/30/12 0:00,34,28,31,0,0,40.78,-73.97
12/31/12 0:00,38,28,33,0,0,40.78,-73.97
1/1/13 0:00,40,26,33,0,0,40.78,-73.97
1/2/13 0:00,33,22,27.5,0,0,40.78,-73.97
1/3/13 0:00,32,24,28,0,0,40.78,-73.97
1/4/13 0:00,37,30,33.5,0,0,40.78,-73.97
1/5/13 0:00,42,32,37,0,0,40.78,-73.97
1/6/13 0:00,46,34,40,0,0,40.78,-73.97
1/7/13 0:00,45,37,41,0,0,40.78,-73.97
1/8/13 0:00,48,35,41.5,0,0,40.78,-73.97
1/9/13 0:00,49,39,44,0,0,40.78,-73.97
1/10/13 0:00,47,40,43.5,0,0,40.78,-73.97
1/11/13 0:00,46,37,41.5,0.55,0,40.78,-73.97
1/12/13 0:00,47,42,44.5,0.02,0,40.78,-73.97
1/13/13 0:00,50,43,46.5,0,0,40.78,-73.97
1/14/13 0:00,56,38,47,0.09,0,40.78,-73.97
1/15/13 0:00,38,35,36.5,0.12,0,40.78,-73.97
1/16/13 0:00,37,32,34.5,0.69,0,40.78,-73.97
1/17/13 0:00,43,35,39,0,0,40.78,-73.97
1/18/13 0:00,35,25,30,0,0,40.78,-73.97
1/19/13 0:00,51,30,40.5,0,0,40.78,-73.97
1/20/13 0:00,53,30,41.5,0,0,40.78,-73.97
1/21/13 0:00,32,26,29,0,0,40.78,-73.97
1/22/13 0:00,27,13,20,0,0,40.78,-73.97
1/23/13 0:00,20,11,15.5,0,0,40.78,-73.97
1/24/13 0:00,22,12,17,0,0,40.78,-73.97
1/25/13 0:00,24,13,18.5,0.07,1.5,40.78,-73.97
1/26/13 0:00,27,15,21,0,0,40.78,-73.97
1/27/13 0:00,34,19,26.5,0,0,40.78,-73.97
1/28/13 0:00,36,29,32.5,0.22,0,40.78,-73.97
1/29/13 0:00,49,36,42.5,0.06,0,40.78,-73.97
1/30/13 0:00,59,39,49,0.04,0,40.78,-73.97
1/31/13 0:00,61,30,45.5,0.9,0,40.78,-73.97
2/1/13 0:00,31,24,27.5,0,0,40.78,-73.97
2/2/13 0:00,29,19,24,0.02,0.1,40.78,-73.97
2/3/13 0:00,30,24,27,0.02,0.3,40.78,-73.97
2/4/13 0:00,30,23,26.5,0,0,40.78,-73.97
2/5/13 0:00,32,28,30,0.02,0.4,40.78,-73.97
2/6/13 0:00,39,29,34,0,0,40.78,-73.97
2/7/13 0:00,32,26,29,0,0,40.78,-73.97
2/8/13 0:00,34,27,30.5,1.15,6.3,40.78,-73.97
2/9/13 0:00,32,21,26.5,0.38,5.1,40.78,-73.97
2/10/13 0:00,36,18,27,0,-,40.78,-73.97
2/11/13 0:00,45,34,39.5,0.49,0,40.78,-73.97
2/12/13 0:00,44,36,40,0,0,40.78,-73.97
2/13/13 0:00,44,33,38.5,0.03,0,40.78,-73.97
2/14/13 0:00,46,33,39.5,0,0,40.78,-73.97
2/15/13 0:00,55,37,46,0,0,40.78,-73.97
2/16/13 0:00,41,31,36,0.02,0,40.78,-73.97
2/17/13 0:00,32,18,25,0,0,40.78,-73.97
2/18/13 0:00,35,17,26,0,0,40.78,-73.97
2/19/13 0:00,49,33,41,0.15,0,40.78,-73.97
2/20/13 0:00,38,25,31.5,0,0,40.78,-73.97
2/21/13 0:00,34,24,29,0,0,40.78,-73.97
2/22/13 0:00,38,25,31.5,0,0,40.78,-73.97
2/23/13 0:00,42,36,39,0.26,0,40.78,-73.97
2/24/13 0:00,47,34,40.5,0.01,0,40.78,-73.97
2/25/13 0:00,45,32,38.5,0,0,40.78,-73.97
2/26/13 0:00,44,35,39.5,0.14,0,40.78,-73.97
2/27/13 0:00,47,36,41.5,1.56,0,40.78,-73.97
2/28/13 0:00,51,39,45,0,0,40.78,-73.97
3/1/13 0:00,45,36,40.5,0,0,40.78,-73.97
3/2/13 0:00,40,31,35.5,0,0,40.78,-73.97
3/3/13 0:00,40,29,34.5,0,0,40.78,-73.97
3/4/13 0:00,42,27,34.5,0,0,40.78,-73.97
3/5/13 0:00,49,31,40,0,0,40.78,-73.97
3/6/13 0:00,42,38,40,0,0,40.78,-73.97
3/7/13 0:00,38,33,35.5,0.19,0,40.78,-73.97
3/8/13 0:00,42,31,36.5,0.54,4,40.78,-73.97
3/9/13 0:00,55,35,45,0,0,40.78,-73.97
3/10/13 0:00,50,36,43,0,0,40.78,-73.97
3/11/13 0:00,54,40,47,0,0,40.78,-73.97
3/12/13 0:00,57,43,50,0.79,0,40.78,-73.97
3/13/13 0:00,52,38,45,0,0,40.78,-73.97
3/14/13 0:00,41,29,35,0,0,40.78,-73.97
3/15/13 0:00,47,30,38.5,0,0,40.78,-73.97
3/16/13 0:00,41,32,36.5,0.12,0.3,40.78,-73.97
3/17/13 0:00,38,29,33.5,0,0,40.78,-73.97
3/18/13 0:00,35,28,31.5,0.65,3,40.78,-73.97
3/19/13 0:00,43,33,38,0.36,0,40.78,-73.97
3/20/13 0:00,45,32,38.5,0,0,40.78,-73.97
3/21/13 0:00,40,30,35,0,0,40.78,-73.97
3/22/13 0:00,41,28,34.5,0,0,40.78,-73.97
3/23/13 0:00,46,32,39,0,0,40.78,-73.97
3/24/13 0:00,47,33,40,0,0,40.78,-73.97
3/25/13 0:00,40,36,38,0.17,0,40.78,-73.97
3/26/13 0:00,53,37,45,0,0,40.78,-73.97
3/27/13 0:00,53,36,44.5,0,0,40.78,-73.97
3/28/13 0:00,51,37,44,0,0,40.78,-73.97
3/29/13 0:00,55,40,47.5,0,0,40.78,-73.97
3/30/13 0:00,59,40,49.5,0,0,40.78,-73.97
3/31/13 0:00,54,44,49,0.08,0,40.78,-73.97
4/1/13 0:00,62,37,49.5,0,0,40.78,-73.97
4/2/13 0:00,43,33,38,0,0,40.78,-73.97
4/3/13 0:00,46,33,39.5,0,0,40.78,-73.97
4/4/13 0:00,53,33,43,0,0,40.78,-73.97
4/5/13 0:00,64,41,52.5,0,0,40.78,-73.97
4/6/13 0:00,52,35,43.5,0,0,40.78,-73.97
4/7/13 0:00,55,40,47.5,0,0,40.78,-73.97
4/8/13 0:00,73,51,62,0,0,40.78,-73.97
4/9/13 0:00,82,51,66.5,0,0,40.78,-73.97
4/10/13 0:00,74,55,64.5,0.49,0,40.78,-73.97
4/11/13 0:00,60,47,53.5,0,0,40.78,-73.97
4/12/13 0:00,47,41,44,0.63,0,40.78,-73.97
4/13/13 0:00,58,41,49.5,0.01,0,40.78,-73.97
4/14/13 0:00,57,46,51.5,0,0,40.78,-73.97
4/15/13 0:00,59,44,51.5,0,0,40.78,-73.97
4/16/13 0:00,63,47,55,0,0,40.78,-73.97
4/17/13 0:00,71,55,63,0.02,0,40.78,-73.97
4/18/13 0:00,59,51,55,0.01,0,40.78,-73.97
4/19/13 0:00,71,55,63,0.05,0,40.78,-73.97
4/20/13 0:00,60,43,51.5,0.06,0,40.78,-73.97
4/21/13 0:00,55,37,46,0,0,40.78,-73.97
4/22/13 0:00,55,41,48,0,0,40.78,-73.97
4/23/13 0:00,53,41,47,0,0,40.78,-73.97
4/24/13 0:00,69,44,56.5,0,0,40.78,-73.97
4/25/13 0:00,66,46,56,0,0,40.78,-73.97
4/26/13 0:00,67,50,58.5,0,0,40.78,-73.97
4/27/13 0:00,71,48,59.5,0,0,40.78,-73.97
4/28/13 0:00,69,51,60,0,0,40.78,-73.97
4/29/13 0:00,57,52,54.5,0.04,0,40.78,-73.97
4/30/13 0:00,68,51,59.5,0,0,40.78,-73.97
5/1/13 0:00,69,47,58,0,0,40.78,-73.97
5/2/13 0:00,72,49,60.5,0,0,40.78,-73.97
5/3/13 0:00,66,49,57.5,0,0,40.78,-73.97
5/4/13 0:00,69,48,58.5,0,0,40.78,-73.97
5/5/13 0:00,64,46,55,0,0,40.78,-73.97
5/6/13 0:00,69,46,57.5,0,0,40.78,-73.97
5/7/13 0:00,74,52,63,0,0,40.78,-73.97
5/8/13 0:00,63,55,59,3.02,0,40.78,-73.97
5/9/13 0:00,68,54,61,0.5,0,40.78,-73.97
5/10/13 0:00,79,59,69,0.01,0,40.78,-73.97
5/11/13 0:00,70,61,65.5,1.09,0,40.78,-73.97
5/12/13 0:00,70,51,60.5,0,0,40.78,-73.97
5/13/13 0:00,58,45,51.5,0,0,40.78,-73.97
5/14/13 0:00,61,42,51.5,0,0,40.78,-73.97
5/15/13 0:00,69,52,60.5,0,0,40.78,-73.97
5/16/13 0:00,79,62,70.5,0,0,40.78,-73.97
5/17/13 0:00,72,58,65,0,0,40.78,-73.97
5/18/13 0:00,65,56,60.5,0.01,0,40.78,-73.97
5/19/13 0:00,59,55,57,0.6,0,40.78,-73.97
5/20/13 0:00,79,58,68.5,0,0,40.78,-73.97
5/21/13 0:00,86,68,77,0,0,40.78,-73.97
5/22/13 0:00,78,59,68.5,0,0,40.78,-73.97
5/23/13 0:00,80,64,72,1.81,0,40.78,-73.97
5/24/13 0:00,65,45,55,0.3,0,40.78,-73.97
5/25/13 0:00,54,45,49.5,0.14,0,40.78,-73.97
5/26/13 0:00,66,48,57,0,0,40.78,-73.97
5/27/13 0:00,73,51,62,0,0,40.78,-73.97
5/28/13 0:00,68,56,62,0.52,0,40.78,-73.97
5/29/13 0:00,82,58,70,0,0,40.78,-73.97
5/30/13 0:00,90,72,81,0,0,40.78,-73.97
5/31/13 0:00,90,75,82.5,0,0,40.78,-73.97
6/1/13 0:00,90,73,81.5,0,0,40.78,-73.97
6/2/13 0:00,88,69,78.5,0.85,0,40.78,-73.97
6/3/13 0:00,78,66,72,0.87,0,40.78,-73.97
6/4/13 0:00,75,57,66,0,0,40.78,-73.97
6/5/13 0:00,74,58,66,0,0,40.78,-73.97
6/6/13 0:00,70,59,64.5,0.13,0,40.78,-73.97
6/7/13 0:00,63,59,61,4.16,0,40.78,-73.97
6/8/13 0:00,77,57,67,0.48,0,40.78,-73.97
6/9/13 0:00,80,63,71.5,0,0,40.78,-73.97
6/10/13 0:00,70,62,66,1.38,0,40.78,-73.97
6/11/13 0:00,80,64,72,0.09,0,40.78,-73.97
6/12/13 0:00,76,65,70.5,0,0,40.78,-73.97
6/13/13 0:00,69,55,62,1.26,0,40.78,-73.97
6/14/13 0:00,72,53,62.5,0.38,0,40.78,-73.97
6/15/13 0:00,80,61,70.5,0,0,40.78,-73.97
6/16/13 0:00,80,65,72.5,0,0,40.78,-73.97
6/17/13 0:00,84,69,76.5,0.01,0,40.78,-73.97
6/18/13 0:00,84,64,74,0.2,0,40.78,-73.97
6/19/13 0:00,77,59,68,0,0,40.78,-73.97
6/20/13 0:00,80,62,71,0,0,40.78,-73.97
6/21/13 0:00,82,64,73,0,0,40.78,-73.97
6/22/13 0:00,84,65,74.5,0,0,40.78,-73.97
6/23/13 0:00,88,70,79,0,0,40.78,-73.97
6/24/13 0:00,92,74,83,0,0,40.78,-73.97
6/25/13 0:00,91,73,82,0,0,40.78,-73.97
6/26/13 0:00,85,74,79.5,0.05,0,40.78,-73.97
6/27/13 0:00,86,73,79.5,0.24,0,40.78,-73.97
6/28/13 0:00,85,73,79,0,0,40.78,-73.97
6/29/13 0:00,83,71,77,0,0,40.78,-73.97
6/30/13 0:00,86,73,79.5,0,0,40.78,-73.97
7/1/13 0:00,77,72,74.5,0.84,0,40.78,-73.97
7/2/13 0:00,82,72,77,0.08,0,40.78,-73.97
7/3/13 0:00,83,73,78,0.53,0,40.78,-73.97
7/4/13 0:00,87,75,81,0,0,40.78,-73.97
7/5/13 0:00,90,76,83,0,0,40.78,-73.97
7/6/13 0:00,92,78,85,0,0,40.78,-73.97
7/7/13 0:00,92,78,85,0,0,40.78,-73.97
7/8/13 0:00,89,73,81,0.22,0,40.78,-73.97
7/9/13 0:00,88,74,81,0.23,0,40.78,-73.97
7/10/13 0:00,85,75,80,0,0,40.78,-73.97
7/11/13 0:00,84,76,80,0,0,40.78,-73.97
7/12/13 0:00,77,68,72.5,0.25,0,40.78,-73.97
7/13/13 0:00,81,67,74,0.06,0,40.78,-73.97
7/14/13 0:00,90,74,82,0,0,40.78,-73.97
7/15/13 0:00,94,78,86,0,0,40.78,-73.97
7/16/13 0:00,94,77,85.5,0,0,40.78,-73.97
7/17/13 0:00,97,79,88,0,0,40.78,-73.97
7/18/13 0:00,98,81,89.5,0,0,40.78,-73.97
7/19/13 0:00,96,83,89.5,0,0,40.78,-73.97
7/20/13 0:00,93,81,87,0,0,40.78,-73.97
7/21/13 0:00,89,76,82.5,0,0,40.78,-73.97
7/22/13 0:00,86,75,80.5,0.06,0,40.78,-73.97
7/23/13 0:00,87,73,80,0.31,0,40.78,-73.97
7/24/13 0:00,83,68,75.5,0,0,40.78,-73.97
7/25/13 0:00,68,64,66,0.01,0,40.78,-73.97
7/26/13 0:00,83,65,74,0,0,40.78,-73.97
7/27/13 0:00,82,70,76,0,0,40.78,-73.97
7/28/13 0:00,78,70,74,0.24,0,40.78,-73.97
7/29/13 0:00,85,69,77,0.01,0,40.78,-73.97
7/30/13 0:00,83,67,75,0,0,40.78,-73.97
7/31/13 0:00,83,67,75,0,0,40.78,-73.97
8/1/13 0:00,76,66,71,0.65,0,40.78,-73.97
8/2/13 0:00,83,67,75,0,0,40.78,-73.97
8/3/13 0:00,78,68,73,0.06,0,40.78,-73.97
8/4/13 0:00,80,66,73,0,0,40.78,-73.97
8/5/13 0:00,78,62,70,0,0,40.78,-73.97
8/6/13 0:00,82,64,73,0,0,40.78,-73.97
8/7/13 0:00,80,70,75,0,0,40.78,-73.97
8/8/13 0:00,81,70,75.5,0.46,0,40.78,-73.97
8/9/13 0:00,85,74,79.5,0.05,0,40.78,-73.97
8/10/13 0:00,83,70,76.5,0,0,40.78,-73.97
8/11/13 0:00,81,65,73,0,0,40.78,-73.97
8/12/13 0:00,82,70,76,0.05,0,40.78,-73.97
8/13/13 0:00,77,68,72.5,0.85,0,40.78,-73.97
8/14/13 0:00,74,61,67.5,0,0,40.78,-73.97
8/15/13 0:00,78,59,68.5,0,0,40.78,-73.97
8/16/13 0:00,82,64,73,0,0,40.78,-73.97
8/17/13 0:00,84,64,74,0,0,40.78,-73.97
8/18/13 0:00,76,68,72,0,0,40.78,-73.97
8/19/13 0:00,79,66,72.5,0,0,40.78,-73.97
8/20/13 0:00,88,68,78,0,0,40.78,-73.97
8/21/13 0:00,90,72,81,0,0,40.78,-73.97
8/22/13 0:00,78,71,74.5,0.25,0,40.78,-73.97
8/23/13 0:00,82,71,76.5,0,0,40.78,-73.97
8/24/13 0:00,80,65,72.5,0,0,40.78,-73.97
8/25/13 0:00,83,64,73.5,0,0,40.78,-73.97
8/26/13 0:00,84,68,76,0.04,0,40.78,-73.97
8/27/13 0:00,87,71,79,0.01,0,40.78,-73.97
8/28/13 0:00,86,71,78.5,0.43,0,40.78,-73.97
8/29/13 0:00,80,71,75.5,0,0,40.78,-73.97
8/30/13 0:00,85,70,77.5,0,0,40.78,-73.97
8/31/13 0:00,86,73,79.5,0,0,40.78,-73.97
9/1/13 0:00,84,75,79.5,0,0,40.78,-73.97
9/2/13 0:00,82,74,78,0.05,0,40.78,-73.97
9/3/13 0:00,82,68,75,0.03,0,40.78,-73.97
9/4/13 0:00,82,65,73.5,0,0,40.78,-73.97
9/5/13 0:00,80,64,72,0,0,40.78,-73.97
9/6/13 0:00,72,57,64.5,0,0,40.78,-73.97
9/7/13 0:00,80,59,69.5,0,0,40.78,-73.97
9/8/13 0:00,83,64,73.5,0,0,40.78,-73.97
9/9/13 0:00,73,57,65,0,0,40.78,-73.97
9/10/13 0:00,87,68,77.5,0.01,0,40.78,-73.97
9/11/13 0:00,96,77,86.5,0,0,40.78,-73.97
9/12/13 0:00,87,70,78.5,1.6,0,40.78,-73.97
9/13/13 0:00,77,59,68,0.06,0,40.78,-73.97
9/14/13 0:00,67,54,60.5,0,0,40.78,-73.97
9/15/13 0:00,73,51,62,0,0,40.78,-73.97
9/16/13 0:00,73,56,64.5,0.03,0,40.78,-73.97
9/17/13 0:00,65,50,57.5,0,0,40.78,-73.97
9/18/13 0:00,72,51,61.5,0,0,40.78,-73.97
9/19/13 0:00,78,55,66.5,0,0,40.78,-73.97
9/20/13 0:00,79,60,69.5,0,0,40.78,-73.97
9/21/13 0:00,77,61,69,0.72,0,40.78,-73.97
9/22/13 0:00,69,54,61.5,0.45,0,40.78,-73.97
9/23/13 0:00,66,50,58,0,0,40.78,-73.97
9/24/13 0:00,73,47,60,0,0,40.78,-73.97
9/25/13 0:00,73,52,62.5,0,0,40.78,-73.97
9/26/13 0:00,71,58,64.5,0,0,40.78,-73.97
9/27/13 0:00,69,57,63,0,0,40.78,-73.97
9/28/13 0:00,73,56,64.5,0,0,40.78,-73.97
9/29/13 0:00,72,57,64.5,0,0,40.78,-73.97
9/30/13 0:00,75,56,65.5,0,0,40.78,-73.97
